map,rank,red_economy,blue_economy,attacker_team,victim_team,attacker_loc_x,attacker_loc_y,victim_loc_x,victim_loc_y
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Red,Blue,-2232,-3433,-2887,-5130,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Red,Blue,-943,-2929,-3057,-4693,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,4859,-4105,4850,-4189,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Red,Blue,267,-4681,520,-6387,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Red,Blue,84,-4625,519,-6482,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,3695,-7053,5047,-6991,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,3944,-7510,4661,-6318,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,-2894,-5122,-2274,-3419,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,-2317,-5673,-2948,-3887,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Red,Blue,4858,-4184,4184,-7699,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,-2958,-4779,-1820,-5756,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Red,Blue,-3052,-5037,-2014,-5237,before plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Red,Blue,2112,-4364,151,-4989,before plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Red,Blue,-136,-5365,-1421,-5752,before plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Red,Blue,-34,-5427,199,-5546,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Red,Blue,334,-5638,-3009,-5486,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,-2777,-4006,-1141,-3423,before plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,-952,-5825,-2612,-5171,before plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,4889,-7651,4439,-5460,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,7694,-5797,7894,-6270,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,-2379,-6304,-3057,-7731,before plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,2520,-5571,1189,-2288,before plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,6857,-8468,6678,-8570,before plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,6320,-9057,6354,-4157,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Red,Blue,5976,-3920,6430,-8021,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Red,Blue,6306,-5971,8121,-6927,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,5824,-7557,7848,-5657,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,6228,-7153,7187,-6017,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Red,Blue,7076,-6100,5389,-6611,before plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Red,Blue,7804,-5623,7636,-5917,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,7326,-7967,7519,-7410,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Pistol,Pistol,Blue,Red,817,-4646,-271,-5402,before plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Pistol,Pistol,Red,Blue,1479,-4776,8,-4753,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Pistol,Pistol,Blue,Red,2235,-5296,2930,-5539,before plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Pistol,Pistol,Blue,Red,121,-4753,576,-6502,before plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Pistol,Pistol,Red,Blue,-2323,-3516,-1352,-3640,before plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Pistol,Pistol,Red,Blue,-3039,-5008,-459,-5907,before plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Pistol,Pistol,Red,Blue,-1503,-5280,-1462,-7494,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Pistol,Pistol,Red,Blue,-1109,-5771,-1406,-6357,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Red,Blue,-2228,-6708,-2747,-6060,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Red,Blue,-2130,-7057,-2800,-5972,after plant
